iteration, x, y, value
2660,0.0045756055,-0.4786533,0.0027657659
2661,0.0045756055,-0.4786533,0.0027657659
2662,0.0045756055,-0.4786533,0.0027657659
2663,0.0045756055,-0.4786533,0.0027657659
2664,0.0045756055,-0.4786533,0.0027657659
2665,0.0045756055,-0.4786533,0.0027657659
2666,0.0045756055,-0.4786533,0.0027657659
2667,0.0045756055,-0.4786533,0.0027657659
2668,0.0045756055,-0.4786533,0.0027657659
2669,0.0045756055,-0.4786533,0.0027657659
2670,0.0045756055,-0.4786533,0.0027657659
2671,0.0045756055,-0.4786533,0.0027657659
2672,0.0045756055,-0.4786533,0.0027657659
2673,0.0045756055,-0.4786533,0.0027657659
2674,0.0045756055,-0.4786533,0.0027657659
2675,0.0045756055,-0.4786533,0.0027657659
2676,0.0045756055,-0.4786533,0.0027657659
2677,0.0045756055,-0.4786533,0.0027657659
2678,0.0045756055,-0.4786533,0.0027657659
2679,0.0045756055,-0.4786533,0.0027657659
2680,0.0045756055,-0.4786533,0.0027657659
2681,0.0045756055,-0.4786533,0.0027657659
2682,0.0045756055,-0.4786533,0.0027657659
2683,0.0045756055,-0.4786533,0.0027657659
2684,0.0045756055,-0.4786533,0.0027657659
2685,0.0045756055,-0.4786533,0.0027657659
2686,0.0045756055,-0.4786533,0.0027657659
2687,0.0045756055,-0.4786533,0.0027657659
2688,0.0045756055,-0.4786533,0.0027657659
2689,0.0045756055,-0.4786533,0.0027657659
2690,0.0045756055,-0.4786533,0.0027657659
2691,0.0045756055,-0.4786533,0.0027657659
2692,0.0045756055,-0.4786533,0.0027657659
2693,0.0045756055,-0.4786533,0.0027657659
2694,0.0045756055,-0.4786533,0.0027657659
2695,0.0045756055,-0.4786533,0.0027657659
2696,0.0045756055,-0.4786533,0.0027657659
2697,0.0045756055,-0.4786533,0.0027657659
2698,0.0045756055,-0.4786533,0.0027657659
2699,0.0045756055,-0.4786533,0.0027657659
2700,0.0045756055,-0.4786533,0.0027657659
2701,0.0045756055,-0.4786533,0.0027657659
2702,0.0045756055,-0.4786533,0.0027657659
2703,0.0045756055,-0.4786533,0.0027657659
2704,0.0045756055,-0.4786533,0.0027657659
2705,0.0045756055,-0.4786533,0.0027657659
2706,0.0045756055,-0.4786533,0.0027657659
2707,0.0045756055,-0.4786533,0.0027657659
2708,0.0045756055,-0.4786533,0.0027657659
2709,0.0045756055,-0.4786533,0.0027657659
2710,0.0045756055,-0.4786533,0.0027657659
2711,0.0045756055,-0.4786533,0.0027657659
2712,0.0045756055,-0.4786533,0.0027657659
2713,0.0045756055,-0.4786533,0.0027657659
2714,0.0045756055,-0.4786533,0.0027657659
2715,0.0045756055,-0.4786533,0.0027657659
2716,0.0045756055,-0.4786533,0.0027657659
2717,0.0045756055,-0.4786533,0.0027657659
2718,0.0045756055,-0.4786533,0.0027657659
2719,0.0045756055,-0.4786533,0.0027657659
2720,0.0045756055,-0.4786533,0.0027657659
2721,0.0045756055,-0.4786533,0.0027657659
2722,0.0045756055,-0.4786533,0.0027657659
2723,0.0045756055,-0.4786533,0.0027657659
2724,0.0045756055,-0.4786533,0.0027657659
2725,0.0045756055,-0.4786533,0.0027657659
2726,0.0045756055,-0.4786533,0.0027657659
2727,0.0045756055,-0.4786533,0.0027657659
2728,0.0045756055,-0.4786533,0.0027657659
2729,0.0045756055,-0.4786533,0.0027657659
2730,0.0045756055,-0.4786533,0.0027657659
2731,0.0045756055,-0.4786533,0.0027657659
2732,0.0045756055,-0.4786533,0.0027657659
2733,0.0045756055,-0.4786533,0.0027657659
2734,0.0045756055,-0.4786533,0.0027657659
2735,0.0045756055,-0.4786533,0.0027657659
2736,0.0045756055,-0.4786533,0.0027657659
2737,0.0045756055,-0.4786533,0.0027657659
2738,0.0045756055,-0.4786533,0.0027657659
2739,0.0045756055,-0.4786533,0.0027657659
2740,0.0045756055,-0.4786533,0.0027657659
2741,0.0045756055,-0.4786533,0.0027657659
2742,0.0045756055,-0.4786533,0.0027657659
2743,0.0045756055,-0.4786533,0.0027657659
2744,0.0045756055,-0.4786533,0.0027657659
2745,0.0045756055,-0.4786533,0.0027657659
2746,0.0045756055,-0.4786533,0.0027657659
2747,0.0045756055,-0.4786533,0.0027657659
2748,0.0045756055,-0.4786533,0.0027657659
2749,0.0045756055,-0.4786533,0.0027657659
2750,0.0045756055,-0.4786533,0.0027657659
2751,0.0045756055,-0.4786533,0.0027657659
2752,0.0045756055,-0.4786533,0.0027657659
2753,0.0045756055,-0.4786533,0.0027657659
2754,0.0045756055,-0.4786533,0.0027657659
2755,0.0045756055,-0.4786533,0.0027657659
2756,0.0045756055,-0.4786533,0.0027657659
2757,0.0045756055,-0.4786533,0.0027657659
2758,0.0045756055,-0.4786533,0.0027657659
2759,0.0045756055,-0.4786533,0.0027657659
2760,0.0045756055,-0.4786533,0.0027657659
2761,0.0045756055,-0.4786533,0.0027657659
2762,0.0045756055,-0.4786533,0.0027657659
2763,0.0045756055,-0.4786533,0.0027657659
2764,0.0045756055,-0.4786533,0.0027657659
2765,0.0045756055,-0.4786533,0.0027657659
2766,0.0045756055,-0.4786533,0.0027657659
2767,0.0045756055,-0.4786533,0.0027657659
2768,0.0045756055,-0.4786533,0.0027657659
2769,0.0045756055,-0.4786533,0.0027657659
2770,0.0045756055,-0.4786533,0.0027657659
2771,0.0045756055,-0.4786533,0.0027657659
2772,0.0045756055,-0.4786533,0.0027657659
2773,0.0045756055,-0.4786533,0.0027657659
2774,0.0045756055,-0.4786533,0.0027657659
2775,0.0045756055,-0.4786533,0.0027657659
2776,0.0045756055,-0.4786533,0.0027657659
2777,0.0045756055,-0.4786533,0.0027657659
2778,0.0045756055,-0.4786533,0.0027657659
2779,0.0045756055,-0.4786533,0.0027657659
2780,0.0045756055,-0.4786533,0.0027657659
2781,0.0045756055,-0.4786533,0.0027657659
2782,0.0045756055,-0.4786533,0.0027657659
2783,0.0045756055,-0.4786533,0.0027657659
2784,0.0045756055,-0.4786533,0.0027657659
2785,0.0045756055,-0.4786533,0.0027657659
2786,0.0045756055,-0.4786533,0.0027657659
2787,0.0045756055,-0.4786533,0.0027657659
2788,0.0045756055,-0.4786533,0.0027657659
2789,0.0045756055,-0.4786533,0.0027657659
2790,0.0045756055,-0.4786533,0.0027657659
2791,0.0045756055,-0.4786533,0.0027657659
2792,0.0045756055,-0.4786533,0.0027657659
2793,0.0045756055,-0.4786533,0.0027657659
2794,0.0045756055,-0.4786533,0.0027657659
2795,0.0045756055,-0.4786533,0.0027657659
2796,0.0045756055,-0.4786533,0.0027657659
2797,0.0045756055,-0.4786533,0.0027657659
2798,0.0045756055,-0.4786533,0.0027657659
2799,0.0045756055,-0.4786533,0.0027657659
2800,0.0045756055,-0.4786533,0.0027657659
2801,0.0045756055,-0.4786533,0.0027657659
2802,0.0045756055,-0.4786533,0.0027657659
2803,0.0045756055,-0.4786533,0.0027657659
2804,0.0045756055,-0.4786533,0.0027657659
2805,0.0045756055,-0.4786533,0.0027657659
2806,0.0045756055,-0.4786533,0.0027657659
2807,0.0045756055,-0.4786533,0.0027657659
2808,0.0045756055,-0.4786533,0.0027657659
2809,0.0045756055,-0.4786533,0.0027657659
2810,0.0045756055,-0.4786533,0.0027657659
2811,0.0045756055,-0.4786533,0.0027657659
2812,0.0045756055,-0.4786533,0.0027657659
2813,0.0045756055,-0.4786533,0.0027657659
2814,0.0045756055,-0.4786533,0.0027657659
2815,0.0045756055,-0.4786533,0.0027657659
2816,0.0045756055,-0.4786533,0.0027657659
2817,0.0045756055,-0.4786533,0.0027657659
2818,0.0045756055,-0.4786533,0.0027657659
2819,0.0045756055,-0.4786533,0.0027657659
2820,0.0045756055,-0.4786533,0.0027657659
2821,0.0045756055,-0.4786533,0.0027657659
2822,0.0045756055,-0.4786533,0.0027657659
2823,0.0045756055,-0.4786533,0.0027657659
2824,0.0045756055,-0.4786533,0.0027657659
2825,0.0045756055,-0.4786533,0.0027657659
2826,0.0045756055,-0.4786533,0.0027657659
2827,0.0045756055,-0.4786533,0.0027657659
2828,0.0045756055,-0.4786533,0.0027657659
2829,0.0045756055,-0.4786533,0.0027657659
2830,0.0045756055,-0.4786533,0.0027657659
2831,0.0045756055,-0.4786533,0.0027657659
2832,0.0045756055,-0.4786533,0.0027657659
2833,0.0045756055,-0.4786533,0.0027657659
2834,0.0045756055,-0.4786533,0.0027657659
2835,0.0045756055,-0.4786533,0.0027657659
2836,0.0045756055,-0.4786533,0.0027657659
2837,0.0045756055,-0.4786533,0.0027657659
2838,0.0045756055,-0.4786533,0.0027657659
2839,0.0045756055,-0.4786533,0.0027657659
2840,0.0045756055,-0.4786533,0.0027657659
2841,0.0045756055,-0.4786533,0.0027657659
2842,0.0045756055,-0.4786533,0.0027657659
2843,0.0045756055,-0.4786533,0.0027657659
2844,0.0045756055,-0.4786533,0.0027657659
2845,0.0045756055,-0.4786533,0.0027657659
2846,0.0045756055,-0.4786533,0.0027657659
2847,0.0045756055,-0.4786533,0.0027657659
2848,0.0045756055,-0.4786533,0.0027657659
2849,0.0045756055,-0.4786533,0.0027657659
2850,0.0045756055,-0.4786533,0.0027657659
2851,0.0045756055,-0.4786533,0.0027657659
2852,0.0045756055,-0.4786533,0.0027657659
2853,0.0045756055,-0.4786533,0.0027657659
2854,0.0045756055,-0.4786533,0.0027657659
2855,0.0045756055,-0.4786533,0.0027657659
2856,0.0045756055,-0.4786533,0.0027657659
2857,0.0045756055,-0.4786533,0.0027657659
2858,0.0045756055,-0.4786533,0.0027657659
2859,0.0045756055,-0.4786533,0.0027657659
2860,0.0045756055,-0.4786533,0.0027657659
2861,0.0045756055,-0.4786533,0.0027657659
2862,0.0045756055,-0.4786533,0.0027657659
2863,0.0045756055,-0.4786533,0.0027657659
2864,0.0045756055,-0.4786533,0.0027657659
2865,0.0045756055,-0.4786533,0.0027657659
2866,0.0045756055,-0.4786533,0.0027657659
2867,0.0045756055,-0.4786533,0.0027657659
2868,0.0045756055,-0.4786533,0.0027657659
2869,0.0045756055,-0.4786533,0.0027657659
2870,0.0045756055,-0.4786533,0.0027657659
2871,0.0045756055,-0.4786533,0.0027657659
2872,0.0045756055,-0.4786533,0.0027657659
2873,0.0045756055,-0.4786533,0.0027657659
2874,0.0045756055,-0.4786533,0.0027657659
2875,0.0045756055,-0.4786533,0.0027657659
2876,0.0045756055,-0.4786533,0.0027657659
2877,0.0045756055,-0.4786533,0.0027657659
2878,0.0045756055,-0.4786533,0.0027657659
2879,0.0045756055,-0.4786533,0.0027657659
2880,0.0045756055,-0.4786533,0.0027657659
2881,0.0045756055,-0.4786533,0.0027657659
2882,0.0045756055,-0.4786533,0.0027657659
2883,0.0045756055,-0.4786533,0.0027657659
2884,0.0045756055,-0.4786533,0.0027657659
2885,0.0045756055,-0.4786533,0.0027657659
2886,0.0045756055,-0.4786533,0.0027657659
2887,0.0045756055,-0.4786533,0.0027657659
2888,0.0045756055,-0.4786533,0.0027657659
2889,0.0045756055,-0.4786533,0.0027657659
2890,0.0045756055,-0.4786533,0.0027657659
2891,0.0045756055,-0.4786533,0.0027657659
2892,0.0045756055,-0.4786533,0.0027657659
2893,0.0045756055,-0.4786533,0.0027657659
2894,0.0045756055,-0.4786533,0.0027657659
2895,0.0045756055,-0.4786533,0.0027657659
2896,0.0045756055,-0.4786533,0.0027657659
2897,0.0045756055,-0.4786533,0.0027657659
2898,0.0045756055,-0.4786533,0.0027657659
2899,0.0045756055,-0.4786533,0.0027657659
2900,0.0045756055,-0.4786533,0.0027657659
2901,0.0045756055,-0.4786533,0.0027657659
2902,0.0045756055,-0.4786533,0.0027657659
2903,0.0045756055,-0.4786533,0.0027657659
2904,0.0045756055,-0.4786533,0.0027657659
2905,0.0045756055,-0.4786533,0.0027657659
2906,0.0045756055,-0.4786533,0.0027657659
2907,0.0045756055,-0.4786533,0.0027657659
2908,0.0045756055,-0.4786533,0.0027657659
2909,0.0045756055,-0.4786533,0.0027657659
2910,0.0045756055,-0.4786533,0.0027657659
2911,0.0045756055,-0.4786533,0.0027657659
2912,0.0045756055,-0.4786533,0.0027657659
2913,0.0045756055,-0.4786533,0.0027657659
2914,0.0045756055,-0.4786533,0.0027657659
2915,0.0045756055,-0.4786533,0.0027657659
2916,0.0045756055,-0.4786533,0.0027657659
2917,0.0045756055,-0.4786533,0.0027657659
2918,0.0045756055,-0.4786533,0.0027657659
2919,0.0045756055,-0.4786533,0.0027657659
2920,0.0045756055,-0.4786533,0.0027657659
2921,0.0045756055,-0.4786533,0.0027657659
2922,0.0045756055,-0.4786533,0.0027657659
2923,0.0045756055,-0.4786533,0.0027657659
2924,0.0045756055,-0.4786533,0.0027657659
2925,0.0045756055,-0.4786533,0.0027657659
2926,0.0045756055,-0.4786533,0.0027657659
2927,0.0045756055,-0.4786533,0.0027657659
2928,0.0045756055,-0.4786533,0.0027657659
2929,0.0045756055,-0.4786533,0.0027657659
2930,0.0045756055,-0.4786533,0.0027657659
2931,0.0045756055,-0.4786533,0.0027657659
2932,0.0045756055,-0.4786533,0.0027657659
2933,0.0045756055,-0.4786533,0.0027657659
2934,0.0045756055,-0.4786533,0.0027657659
2935,0.0045756055,-0.4786533,0.0027657659
2936,0.0045756055,-0.4786533,0.0027657659
2937,0.0045756055,-0.4786533,0.0027657659
2938,0.0045756055,-0.4786533,0.0027657659
2939,0.0045756055,-0.4786533,0.0027657659
2940,0.0045756055,-0.4786533,0.0027657659
2941,0.0045756055,-0.4786533,0.0027657659
2942,0.0045756055,-0.4786533,0.0027657659
2943,0.0045756055,-0.4786533,0.0027657659
2944,0.0045756055,-0.4786533,0.0027657659
2945,0.0045756055,-0.4786533,0.0027657659
2946,0.0045756055,-0.4786533,0.0027657659
2947,0.0045756055,-0.4786533,0.0027657659
2948,0.0045756055,-0.4786533,0.0027657659
2949,0.0045756055,-0.4786533,0.0027657659
2950,0.0045756055,-0.4786533,0.0027657659
2951,0.0045756055,-0.4786533,0.0027657659
2952,0.0045756055,-0.4786533,0.0027657659
2953,0.0045756055,-0.4786533,0.0027657659
2954,0.0045756055,-0.4786533,0.0027657659
2955,0.0045756055,-0.4786533,0.0027657659
2956,0.0045756055,-0.4786533,0.0027657659
2957,0.0045756055,-0.4786533,0.0027657659
2958,0.0045756055,-0.4786533,0.0027657659
2959,0.0045756055,-0.4786533,0.0027657659
2960,0.0045756055,-0.4786533,0.0027657659
2961,0.0045756055,-0.4786533,0.0027657659
2962,0.0045756055,-0.4786533,0.0027657659
2963,0.0045756055,-0.4786533,0.0027657659
2964,0.0045756055,-0.4786533,0.0027657659
2965,0.0045756055,-0.4786533,0.0027657659
2966,0.0045756055,-0.4786533,0.0027657659
2967,0.0045756055,-0.4786533,0.0027657659
2968,0.0045756055,-0.4786533,0.0027657659
2969,0.0045756055,-0.4786533,0.0027657659
2970,0.0045756055,-0.4786533,0.0027657659
2971,0.0045756055,-0.4786533,0.0027657659
2972,0.0045756055,-0.4786533,0.0027657659
2973,0.0045756055,-0.4786533,0.0027657659
2974,0.0045756055,-0.4786533,0.0027657659
2975,0.0045756055,-0.4786533,0.0027657659
2976,0.0045756055,-0.4786533,0.0027657659
2977,0.0045756055,-0.4786533,0.0027657659
2978,0.0045756055,-0.4786533,0.0027657659
2979,0.0045756055,-0.4786533,0.0027657659
2980,0.0045756055,-0.4786533,0.0027657659
2981,0.0045756055,-0.4786533,0.0027657659
2982,0.0045756055,-0.4786533,0.0027657659
2983,0.0045756055,-0.4786533,0.0027657659
2984,0.0045756055,-0.4786533,0.0027657659
2985,0.0045756055,-0.4786533,0.0027657659
2986,0.0045756055,-0.4786533,0.0027657659
2987,0.0045756055,-0.4786533,0.0027657659
2988,0.0045756055,-0.4786533,0.0027657659
2989,0.0045756055,-0.4786533,0.0027657659
2990,0.0045756055,-0.4786533,0.0027657659
2991,0.0045756055,-0.4786533,0.0027657659
2992,0.0045756055,-0.4786533,0.0027657659
2993,0.0045756055,-0.4786533,0.0027657659
2994,0.0045756055,-0.4786533,0.0027657659
2995,0.0045756055,-0.4786533,0.0027657659
2996,0.0045756055,-0.4786533,0.0027657659
2997,0.0045756055,-0.4786533,0.0027657659
2998,0.0045756055,-0.4786533,0.0027657659
2999,0.0045756055,-0.4786533,0.0027657659
3000,0.0045756055,-0.4786533,0.0027657659
3001,0.0045756055,-0.4786533,0.0027657659
3002,0.0045756055,-0.4786533,0.0027657659
3003,0.0045756055,-0.4786533,0.0027657659
3004,0.0045756055,-0.4786533,0.0027657659
3005,0.0045756055,-0.4786533,0.0027657659
3006,0.0045756055,-0.4786533,0.0027657659
3007,0.0045756055,-0.4786533,0.0027657659
3008,0.0045756055,-0.4786533,0.0027657659
3009,0.0045756055,-0.4786533,0.0027657659
3010,0.0045756055,-0.4786533,0.0027657659
3011,0.0045756055,-0.4786533,0.0027657659
3012,0.0045756055,-0.4786533,0.0027657659
3013,0.0045756055,-0.4786533,0.0027657659
3014,0.0045756055,-0.4786533,0.0027657659
3015,0.0045756055,-0.4786533,0.0027657659
3016,0.0045756055,-0.4786533,0.0027657659
3017,0.0045756055,-0.4786533,0.0027657659
3018,0.0045756055,-0.4786533,0.0027657659
3019,0.0045756055,-0.4786533,0.0027657659
3020,0.0045756055,-0.4786533,0.0027657659
3021,0.0045756055,-0.4786533,0.0027657659
3022,0.0045756055,-0.4786533,0.0027657659
3023,0.0045756055,-0.4786533,0.0027657659
3024,0.0045756055,-0.4786533,0.0027657659
3025,0.0045756055,-0.4786533,0.0027657659
3026,0.0045756055,-0.4786533,0.0027657659
3027,0.0045756055,-0.4786533,0.0027657659
3028,0.0045756055,-0.4786533,0.0027657659
3029,0.0045756055,-0.4786533,0.0027657659
3030,0.0045756055,-0.4786533,0.0027657659
3031,0.0045756055,-0.4786533,0.0027657659
3032,0.0045756055,-0.4786533,0.0027657659
3033,0.0045756055,-0.4786533,0.0027657659
3034,0.0045756055,-0.4786533,0.0027657659
3035,0.0045756055,-0.4786533,0.0027657659
3036,0.0045756055,-0.4786533,0.0027657659
3037,0.0045756055,-0.4786533,0.0027657659
3038,0.0045756055,-0.4786533,0.0027657659
3039,0.0045756055,-0.4786533,0.0027657659
3040,0.0045756055,-0.4786533,0.0027657659
3041,0.0045756055,-0.4786533,0.0027657659
3042,0.0045756055,-0.4786533,0.0027657659
3043,0.0045756055,-0.4786533,0.0027657659
3044,0.0045756055,-0.4786533,0.0027657659
3045,0.0045756055,-0.4786533,0.0027657659
3046,0.0045756055,-0.4786533,0.0027657659
3047,0.0045756055,-0.4786533,0.0027657659
3048,0.0045756055,-0.4786533,0.0027657659
3049,0.0045756055,-0.4786533,0.0027657659
3050,0.0045756055,-0.4786533,0.0027657659
3051,0.0045756055,-0.4786533,0.0027657659
3052,0.0045756055,-0.4786533,0.0027657659
3053,0.0045756055,-0.4786533,0.0027657659
3054,0.0045756055,-0.4786533,0.0027657659
3055,0.0045756055,-0.4786533,0.0027657659
3056,0.0045756055,-0.4786533,0.0027657659
3057,0.0045756055,-0.4786533,0.0027657659
3058,0.0045756055,-0.4786533,0.0027657659
3059,0.0045756055,-0.4786533,0.0027657659
3060,0.0045756055,-0.4786533,0.0027657659
3061,0.0045756055,-0.4786533,0.0027657659
3062,0.0045756055,-0.4786533,0.0027657659
3063,0.0045756055,-0.4786533,0.0027657659
3064,0.0045756055,-0.4786533,0.0027657659
3065,0.0045756055,-0.4786533,0.0027657659
3066,0.0045756055,-0.4786533,0.0027657659
3067,0.0045756055,-0.4786533,0.0027657659
3068,0.0045756055,-0.4786533,0.0027657659
3069,0.0045756055,-0.4786533,0.0027657659
3070,0.0045756055,-0.4786533,0.0027657659
3071,0.0045756055,-0.4786533,0.0027657659
3072,0.0045756055,-0.4786533,0.0027657659
3073,0.0045756055,-0.4786533,0.0027657659
3074,0.0045756055,-0.4786533,0.0027657659
3075,0.0045756055,-0.4786533,0.0027657659
3076,0.0045756055,-0.4786533,0.0027657659
3077,0.0045756055,-0.4786533,0.0027657659
3078,0.0045756055,-0.4786533,0.0027657659
3079,0.0045756055,-0.4786533,0.0027657659
3080,0.0045756055,-0.4786533,0.0027657659
3081,0.0045756055,-0.4786533,0.0027657659
3082,0.0045756055,-0.4786533,0.0027657659
3083,0.0045756055,-0.4786533,0.0027657659
3084,0.0045756055,-0.4786533,0.0027657659
3085,0.0045756055,-0.4786533,0.0027657659
3086,0.0045756055,-0.4786533,0.0027657659
3087,0.0045756055,-0.4786533,0.0027657659
3088,0.0045756055,-0.4786533,0.0027657659
3089,0.0045756055,-0.4786533,0.0027657659
3090,0.0045756055,-0.4786533,0.0027657659
3091,0.0045756055,-0.4786533,0.0027657659
3092,0.0045756055,-0.4786533,0.0027657659
3093,0.0045756055,-0.4786533,0.0027657659
3094,0.0045756055,-0.4786533,0.0027657659
3095,0.0045756055,-0.4786533,0.0027657659
3096,0.0045756055,-0.4786533,0.0027657659
3097,0.0045756055,-0.4786533,0.0027657659
3098,0.0045756055,-0.4786533,0.0027657659
3099,0.0045756055,-0.4786533,0.0027657659
3100,0.0045756055,-0.4786533,0.0027657659
3101,0.0045756055,-0.4786533,0.0027657659
3102,0.0045756055,-0.4786533,0.0027657659
3103,0.0045756055,-0.4786533,0.0027657659
3104,0.0045756055,-0.4786533,0.0027657659
3105,0.0045756055,-0.4786533,0.0027657659
3106,0.0045756055,-0.4786533,0.0027657659
3107,0.0045756055,-0.4786533,0.0027657659
3108,0.0045756055,-0.4786533,0.0027657659
3109,0.0045756055,-0.4786533,0.0027657659
3110,0.0045756055,-0.4786533,0.0027657659
3111,0.0045756055,-0.4786533,0.0027657659
3112,0.0045756055,-0.4786533,0.0027657659
3113,0.0045756055,-0.4786533,0.0027657659
3114,0.0045756055,-0.4786533,0.0027657659
3115,0.0045756055,-0.4786533,0.0027657659
3116,0.0045756055,-0.4786533,0.0027657659
3117,0.0045756055,-0.4786533,0.0027657659
3118,0.0045756055,-0.4786533,0.0027657659
3119,0.0045756055,-0.4786533,0.0027657659
3120,0.0045756055,-0.4786533,0.0027657659
3121,0.0045756055,-0.4786533,0.0027657659
3122,0.0045756055,-0.4786533,0.0027657659
3123,0.0045756055,-0.4786533,0.0027657659
3124,0.0045756055,-0.4786533,0.0027657659
3125,0.0045756055,-0.4786533,0.0027657659
3126,0.0045756055,-0.4786533,0.0027657659
3127,0.0045756055,-0.4786533,0.0027657659
3128,0.0045756055,-0.4786533,0.0027657659
3129,0.0045756055,-0.4786533,0.0027657659
3130,0.0045756055,-0.4786533,0.0027657659
3131,0.0045756055,-0.4786533,0.0027657659
3132,0.0045756055,-0.4786533,0.0027657659
3133,0.0045756055,-0.4786533,0.0027657659
3134,0.0045756055,-0.4786533,0.0027657659
3135,0.0045756055,-0.4786533,0.0027657659
3136,0.0045756055,-0.4786533,0.0027657659
3137,0.0045756055,-0.4786533,0.0027657659
3138,0.0045756055,-0.4786533,0.0027657659
3139,0.0045756055,-0.4786533,0.0027657659
3140,0.0045756055,-0.4786533,0.0027657659
3141,0.0045756055,-0.4786533,0.0027657659
3142,0.0045756055,-0.4786533,0.0027657659
3143,0.0045756055,-0.4786533,0.0027657659
3144,0.0045756055,-0.4786533,0.0027657659
3145,0.0045756055,-0.4786533,0.0027657659
3146,0.0045756055,-0.4786533,0.0027657659
3147,0.0045756055,-0.4786533,0.0027657659
3148,0.0045756055,-0.4786533,0.0027657659
3149,0.0045756055,-0.4786533,0.0027657659
